Date,Group,N sex-active females,N males in group,Mating season,Conception period,Female Group Size
11/15/13,Gsc,0,1,NO,NO,12
11/16/13,Gsc,0,1,NO,NO,12
11/17/13,Gsc,0,1,NO,NO,12
11/18/13,Gsc,0,1,NO,NO,12
11/19/13,Gsc,0,1,NO,NO,12
11/20/13,Gsc,0,1,NO,NO,12
11/21/13,Gsc,0,1,NO,NO,13
11/22/13,Gsc,0,1,NO,NO,13
11/23/13,Gsc,0,1,NO,NO,13
11/24/13,Gsc,0,1,NO,NO,13
11/25/13,Gsc,0,1,NO,NO,13
11/26/13,Gsc,0,1,NO,NO,13
11/27/13,Gsc,1,1,NO,NO,13
11/28/13,Gsc,0,1,NO,NO,13
11/29/13,Gsc,0,1,NO,NO,13
11/30/13,Gsc,0,1,NO,NO,13
12/1/13,Gsc,0,1,NO,NO,13
12/2/13,Gsc,0,1,NO,NO,13
12/3/13,Gsc,0,1,NO,NO,13
12/4/13,Gsc,0,1,NO,NO,13
12/5/13,Gsc,1,1,NO,NO,13
12/6/13,Gsc,0,1,NO,NO,13
12/7/13,Gsc,0,1,NO,NO,13
12/8/13,Gsc,0,1,NO,NO,13
12/9/13,Gsc,0,1,NO,NO,13
12/10/13,Gsc,1,1,NO,NO,13
12/11/13,Gsc,0,1,NO,NO,13
12/12/13,Gsc,0,1,NO,NO,13
12/13/13,Gsc,0,1,NO,NO,13
12/14/13,Gsc,0,1,NO,NO,13
12/15/13,Gsc,0,1,NO,NO,13
12/16/13,Gsc,0,1,NO,NO,13
12/17/13,Gsc,0,1,NO,NO,13
12/18/13,Gsc,0,1,NO,NO,13
12/19/13,Gsc,0,1,NO,NO,13
12/20/13,Gsc,0,1,NO,NO,13
12/21/13,Gsc,0,1,NO,NO,13
12/22/13,Gsc,0,0,NO,NO,13
12/23/13,Gsc,0,1,NO,NO,13
12/24/13,Gsc,0,1,NO,NO,13
12/25/13,Gsc,0,1,NO,NO,13
12/26/13,Gsc,0,1,NO,NO,13
12/27/13,Gsc,0,1,NO,NO,13
12/28/13,Gsc,0,1,NO,NO,13
12/29/13,Gsc,0,1,NO,NO,13
12/30/13,Gsc,0,1,NO,NO,13
12/31/13,Gsc,0,1,NO,NO,13
1/1/14,Gsc,0,1,NO,NO,12
1/2/14,Gsc,0,1,NO,NO,12
1/3/14,Gsc,0,1,NO,NO,12
1/4/14,Gsc,0,1,NO,NO,12
1/5/14,Gsc,0,1,NO,NO,12
1/6/14,Gsc,0,1,NO,NO,12
1/7/14,Gsc,0,1,NO,NO,12
1/8/14,Gsc,0,1,NO,NO,12
1/9/14,Gsc,0,1,NO,NO,12
1/10/14,Gsc,ND,ND,NO,NO,12
1/11/14,Gsc,1,1,NO,NO,12
1/12/14,Gsc,0,1,NO,NO,12
1/13/14,Gsc,0,1,NO,NO,12
1/14/14,Gsc,1,1,NO,NO,13
1/15/14,Gsc,0,1,NO,NO,12
1/16/14,Gsc,0,0,NO,NO,12
1/17/14,Gsc,0,1,NO,NO,12
1/18/14,Gsc,0,1,NO,NO,12
1/19/14,Gsc,0,1,NO,NO,12
1/20/14,Gsc,0,1,NO,NO,12
1/21/14,Gsc,0,1,NO,NO,12
1/22/14,Gsc,0,1,NO,NO,12
1/23/14,Gsc,0,1,NO,NO,12
1/24/14,Gsc,0,1,NO,NO,12
1/25/14,Gsc,0,1,NO,NO,12
1/26/14,Gsc,0,1,NO,NO,12
1/27/14,Gsc,1,1,NO,NO,13
1/28/14,Gsc,ND,ND,NO,NO,12
1/29/14,Gsc,0,1,NO,NO,12
1/30/14,Gsc,0,1,NO,NO,12
1/31/14,Gsc,0,1,NO,NO,12
2/1/14,Gsc,ND,ND,NO,NO,12
2/2/14,Gsc,ND,ND,NO,NO,12
2/3/14,Gsc,0,1,NO,NO,12
2/4/14,Gsc,0,1,NO,NO,12
2/5/14,Gsc,1,1,NO,NO,12
2/6/14,Gsc,0,1,NO,NO,12
2/7/14,Gsc,0,1,NO,NO,13
2/8/14,Gsc,0,1,NO,NO,12
2/9/14,Gsc,0,1,NO,NO,12
2/10/14,Gsc,0,1,NO,NO,12
2/11/14,Gsc,0,1,NO,NO,12
2/12/14,Gsc,0,2,NO,NO,12
2/13/14,Gsc,0,1,NO,NO,12
2/14/14,Gsc,0,1,NO,NO,12
2/15/14,Gsc,0,1,NO,NO,12
2/16/14,Gsc,0,1,NO,NO,12
2/17/14,Gsc,0,1,NO,NO,12
2/18/14,Gsc,0,1,NO,NO,12
2/19/14,Gsc,0,1,NO,NO,12
2/20/14,Gsc,ND,ND,NO,NO,12
2/21/14,Gsc,0,0,NO,NO,12
2/22/14,Gsc,0,1,NO,NO,12
2/23/14,Gsc,0,1,NO,NO,12
2/24/14,Gsc,0,1,NO,NO,12
2/25/14,Gsc,0,1,NO,NO,12
2/26/14,Gsc,0,1,NO,NO,12
2/27/14,Gsc,0,1,NO,NO,12
2/28/14,Gsc,0,1,NO,NO,12
3/1/14,Gsc,0,1,NO,NO,12
3/2/14,Gsc,0,1,NO,NO,12
3/3/14,Gsc,0,1,NO,NO,12
3/4/14,Gsc,0,1,NO,NO,12
3/5/14,Gsc,0,1,NO,NO,12
3/6/14,Gsc,0,1,NO,NO,12
3/7/14,Gsc,0,1,NO,NO,12
3/8/14,Gsc,0,1,NO,NO,12
3/9/14,Gsc,0,1,NO,NO,12
3/10/14,Gsc,ND,ND,NO,NO,12
3/11/14,Gsc,0,1,NO,NO,12
3/12/14,Gsc,0,1,NO,NO,12
3/13/14,Gsc,1,1,NO,NO,12
3/14/14,Gsc,0,1,NO,NO,12
3/15/14,Gsc,0,1,NO,NO,12
3/16/14,Gsc,1,1,NO,NO,12
3/17/14,Gsc,0,1,NO,NO,12
3/18/14,Gsc,0,1,NO,NO,12
3/19/14,Gsc,0,1,NO,NO,12
3/20/14,Gsc,0,1,NO,NO,12
3/21/14,Gsc,0,1,NO,NO,12
3/22/14,Gsc,1,1,NO,NO,12
3/23/14,Gsc,1,1,NO,NO,12
3/24/14,Gsc,0,1,NO,NO,12
3/25/14,Gsc,0,1,NO,NO,12
3/26/14,Gsc,0,1,NO,NO,12
3/27/14,Gsc,0,1,NO,NO,12
3/28/14,Gsc,0,1,NO,NO,12
3/29/14,Gsc,0,1,NO,NO,12
3/30/14,Gsc,2,1,NO,NO,12
3/31/14,Gsc,0,1,NO,NO,12
4/1/14,Gsc,0,1,NO,NO,12
4/2/14,Gsc,0,1,NO,NO,12
4/3/14,Gsc,0,1,NO,NO,12
4/4/14,Gsc,0,1,NO,NO,12
4/5/14,Gsc,0,1,NO,NO,12
4/6/14,Gsc,0,1,NO,NO,12
4/7/14,Gsc,0,1,NO,NO,12
4/8/14,Gsc,0,1,NO,NO,12
4/9/14,Gsc,0,1,NO,NO,12
4/10/14,Gsc,1,1,NO,NO,12
4/11/14,Gsc,2,1,NO,NO,12
4/12/14,Gsc,0,1,NO,NO,12
4/13/14,Gsc,0,1,NO,NO,12
4/14/14,Gsc,0,1,NO,NO,12
4/15/14,Gsc,0,1,NO,NO,12
4/16/14,Gsc,0,1,NO,NO,12
4/17/14,Gsc,0,1,NO,NO,12
4/18/14,Gsc,0,1,NO,NO,12
4/19/14,Gsc,0,1,NO,NO,12
4/20/14,Gsc,2,1,NO,NO,12
4/21/14,Gsc,0,1,NO,NO,12
4/22/14,Gsc,1,1,NO,NO,12
4/23/14,Gsc,0,1,NO,NO,12
4/24/14,Gsc,0,1,NO,NO,12
4/25/14,Gsc,0,1,NO,NO,12
4/26/14,Gsc,0,1,NO,NO,12
4/27/14,Gsc,0,0,NO,NO,12
4/28/14,Gsc,0,1,NO,NO,12
4/29/14,Gsc,2,1,NO,NO,12
4/30/14,Gsc,0,1,NO,NO,12
5/1/14,Gsc,0,1,NO,NO,12
5/2/14,Gsc,0,1,NO,NO,12
5/3/14,Gsc,0,1,NO,NO,12
5/4/14,Gsc,0,1,NO,NO,12
5/5/14,Gsc,1,1,NO,NO,12
5/6/14,Gsc,ND,ND,NO,NO,12
5/7/14,Gsc,0,1,NO,NO,12
5/8/14,Gsc,0,1,NO,NO,12
5/9/14,Gsc,0,1,NO,NO,12
5/10/14,Gsc,0,1,NO,NO,12
5/11/14,Gsc,0,1,NO,NO,12
5/12/14,Gsc,1,1,NO,NO,12
5/13/14,Gsc,0,1,NO,NO,12
5/14/14,Gsc,1,1,NO,NO,12
5/15/14,Gsc,0,1,NO,NO,12
5/16/14,Gsc,0,1,NO,NO,12
5/17/14,Gsc,0,1,NO,NO,12
5/18/14,Gsc,0,1,NO,NO,12
5/19/14,Gsc,0,1,NO,NO,12
5/20/14,Gsc,0,1,NO,NO,12
5/21/14,Gsc,0,1,NO,NO,12
5/22/14,Gsc,0,1,NO,NO,12
5/23/14,Gsc,0,1,NO,NO,12
5/24/14,Gsc,0,1,NO,NO,12
5/25/14,Gsc,0,1,NO,NO,12
5/26/14,Gsc,1,1,NO,NO,12
5/27/14,Gsc,0,1,NO,NO,12
5/28/14,Gsc,0,1,NO,NO,12
5/29/14,Gsc,0,1,NO,NO,12
5/30/14,Gsc,0,1,NO,NO,12
5/31/14,Gsc,0,1,NO,NO,12
6/1/14,Gsc,0,1,YES,NO,12
6/2/14,Gsc,0,1,YES,NO,12
6/3/14,Gsc,2,1,YES,NO,12
6/4/14,Gsc,0,1,YES,NO,12
6/5/14,Gsc,0,1,YES,NO,12
6/6/14,Gsc,1,1,YES,NO,12
6/7/14,Gsc,0,1,YES,NO,12
6/8/14,Gsc,0,1,YES,NO,12
6/9/14,Gsc,0,1,YES,NO,12
6/10/14,Gsc,0,1,YES,NO,12
6/11/14,Gsc,1,1,YES,NO,12
6/12/14,Gsc,0,1,YES,NO,12
6/13/14,Gsc,0,1,YES,NO,12
6/14/14,Gsc,2,1,YES,NO,12
6/15/14,Gsc,0,1,YES,NO,12
6/16/14,Gsc,0,1,YES,NO,12
6/17/14,Gsc,0,1,YES,NO,12
6/18/14,Gsc,1,1,YES,NO,12
6/19/14,Gsc,0,1,YES,NO,12
6/20/14,Gsc,0,1,YES,NO,12
6/21/14,Gsc,0,1,YES,NO,12
6/22/14,Gsc,0,1,YES,NO,12
6/23/14,Gsc,1,1,YES,NO,12
6/24/14,Gsc,0,1,YES,NO,12
6/25/14,Gsc,0,1,YES,NO,12
6/26/14,Gsc,0,1,YES,NO,12
6/27/14,Gsc,1,1,YES,NO,12
6/28/14,Gsc,0,1,YES,NO,12
6/29/14,Gsc,0,1,YES,NO,12
6/30/14,Gsc,0,1,YES,NO,12
7/1/14,Gsc,1,1,YES,NO,12
7/2/14,Gsc,0,1,YES,NO,12
7/3/14,Gsc,0,1,YES,NO,12
7/4/14,Gsc,0,1,YES,NO,12
7/5/14,Gsc,1,1,YES,NO,12
7/6/14,Gsc,1,1,YES,NO,12
7/7/14,Gsc,1,1,YES,NO,12
7/8/14,Gsc,1,1,YES,NO,12
7/9/14,Gsc,0,0,YES,NO,12
7/10/14,Gsc,1,1,YES,NO,12
7/11/14,Gsc,0,1,YES,NO,12
7/12/14,Gsc,0,1,YES,NO,12
7/13/14,Gsc,1,1,YES,NO,12
7/14/14,Gsc,2,1,YES,NO,12
7/15/14,Gsc,0,1,YES,NO,12
7/16/14,Gsc,0,1,YES,NO,12
7/17/14,Gsc,0,1,YES,NO,12
7/18/14,Gsc,0,1,YES,NO,12
7/19/14,Gsc,2,1,YES,NO,12
7/20/14,Gsc,0,1,YES,NO,12
7/21/14,Gsc,0,1,YES,NO,12
7/22/14,Gsc,0,1,YES,NO,12
7/23/14,Gsc,0,1,YES,NO,12
7/24/14,Gsc,1,1,YES,NO,12
7/25/14,Gsc,1,1,YES,NO,12
7/26/14,Gsc,0,1,YES,NO,12
7/27/14,Gsc,2,1,YES,NO,12
7/28/14,Gsc,0,1,YES,NO,12
7/29/14,Gsc,0,1,YES,NO,12
7/30/14,Gsc,ND,ND,YES,NO,12
7/31/14,Gsc,0,1,YES,NO,12
8/1/14,Gsc,1,1,YES,NO,12
8/2/14,Gsc,0,1,YES,NO,12
8/3/14,Gsc,0,1,YES,NO,12
8/4/14,Gsc,0,1,YES,NO,12
8/5/14,Gsc,0,1,YES,NO,12
8/6/14,Gsc,0,1,YES,NO,12
8/7/14,Gsc,1,1,YES,NO,12
8/8/14,Gsc,0,1,YES,NO,12
8/9/14,Gsc,0,1,YES,NO,12
8/10/14,Gsc,0,1,YES,NO,12
8/11/14,Gsc,2,1,YES,NO,12
8/12/14,Gsc,0,1,YES,NO,12
8/13/14,Gsc,0,1,YES,NO,12
8/14/14,Gsc,0,1,YES,NO,12
8/15/14,Gsc,0,1,YES,YES,12
8/16/14,Gsc,0,1,YES,YES,12
8/17/14,Gsc,0,1,YES,YES,12
8/18/14,Gsc,0,1,YES,YES,12
8/19/14,Gsc,0,1,YES,YES,12
8/20/14,Gsc,0,1,YES,YES,12
8/21/14,Gsc,0,1,YES,YES,12
8/22/14,Gsc,0,1,YES,YES,12
8/23/14,Gsc,0,1,YES,YES,12
8/24/14,Gsc,0,1,YES,YES,12
8/25/14,Gsc,0,1,YES,YES,12
8/26/14,Gsc,0,1,YES,YES,12
8/27/14,Gsc,0,1,YES,YES,12
8/28/14,Gsc,0,1,YES,YES,12
8/29/14,Gsc,0,1,YES,YES,12
8/30/14,Gsc,0,1,YES,YES,12
8/31/14,Gsc,0,1,YES,YES,12
9/1/14,Gsc,0,1,YES,YES,12
9/2/14,Gsc,0,1,YES,YES,12
9/3/14,Gsc,1,1,YES,YES,12
9/4/14,Gsc,0,1,YES,YES,12
9/5/14,Gsc,0,1,YES,YES,12
9/6/14,Gsc,0,1,YES,YES,12
9/7/14,Gsc,0,1,YES,YES,12
9/8/14,Gsc,0,1,YES,YES,12
9/9/14,Gsc,0,1,YES,YES,12
9/10/14,Gsc,0,1,YES,YES,12
9/11/14,Gsc,0,1,YES,YES,12
9/12/14,Gsc,0,1,YES,YES,12
9/13/14,Gsc,0,1,YES,YES,12
9/14/14,Gsc,1,1,YES,YES,12
9/15/14,Gsc,0,1,YES,YES,12
9/16/14,Gsc,0,1,YES,YES,12
9/17/14,Gsc,0,1,YES,YES,12
9/18/14,Gsc,0,1,YES,YES,12
9/19/14,Gsc,0,1,YES,YES,12
9/20/14,Gsc,0,1,YES,YES,12
9/21/14,Gsc,0,1,YES,YES,12
9/22/14,Gsc,0,1,YES,YES,12
9/23/14,Gsc,1,1,YES,YES,12
9/24/14,Gsc,0,1,YES,YES,12
9/25/14,Gsc,0,1,YES,YES,12
9/26/14,Gsc,0,1,YES,YES,12
9/27/14,Gsc,0,1,YES,NO,12
9/28/14,Gsc,0,1,YES,NO,12
9/29/14,Gsc,0,1,YES,NO,12
9/30/14,Gsc,0,1,YES,NO,12
10/1/14,Gsc,0,0,YES,NO,12
10/2/14,Gsc,0,1,YES,NO,12
10/3/14,Gsc,0,1,YES,NO,12
10/4/14,Gsc,0,1,YES,NO,12
10/5/14,Gsc,0,1,YES,NO,12
10/6/14,Gsc,0,0,YES,NO,12
10/7/14,Gsc,0,1,YES,NO,12
10/8/14,Gsc,0,1,YES,NO,12
10/9/14,Gsc,0,1,YES,NO,12
10/10/14,Gsc,0,1,YES,NO,12
10/11/14,Gsc,0,1,YES,NO,12
10/12/14,Gsc,0,1,YES,NO,12
10/13/14,Gsc,0,1,YES,NO,12
10/14/14,Gsc,ND,ND,YES,NO,12
10/15/14,Gsc,0,1,YES,NO,12
10/16/14,Gsc,0,1,NO,NO,12
10/17/14,Gsc,ND,ND,NO,NO,12
10/18/14,Gsc,0,1,NO,NO,12
10/19/14,Gsc,0,1,NO,NO,12
10/20/14,Gsc,0,1,NO,NO,12
10/21/14,Gsc,0,1,NO,NO,12
10/22/14,Gsc,0,1,NO,NO,12
10/23/14,Gsc,0,1,NO,NO,12
10/24/14,Gsc,0,1,NO,NO,12
10/25/14,Gsc,0,1,NO,NO,12
10/26/14,Gsc,0,1,NO,NO,12
10/27/14,Gsc,1,1,NO,NO,12
10/28/14,Gsc,0,1,NO,NO,12
10/29/14,Gsc,0,1,NO,NO,12
10/30/14,Gsc,1,1,NO,NO,12
10/31/14,Gsc,0,1,NO,NO,12
11/1/14,Gsc,0,1,NO,NO,12
11/2/14,Gsc,1,1,NO,NO,12
11/3/14,Gsc,1,1,NO,NO,12
11/4/14,Gsc,0,1,NO,NO,12
11/5/14,Gsc,1,1,NO,NO,12
11/6/14,Gsc,0,1,NO,NO,12
11/7/14,Gsc,0,1,NO,NO,12
11/8/14,Gsc,0,1,NO,NO,12
11/9/14,Gsc,0,1,NO,NO,12
11/10/14,Gsc,2,1,NO,NO,12
11/11/14,Gsc,1,1,NO,NO,12
11/12/14,Gsc,1,1,NO,NO,12
11/13/14,Gsc,0,1,NO,NO,12
11/14/14,Gsc,0,1,NO,NO,12
11/15/14,Gsc,0,1,NO,NO,12
11/16/14,Gsc,0,1,NO,NO,12
11/17/14,Gsc,0,1,NO,NO,12
11/18/14,Gsc,0,1,NO,NO,12
11/19/14,Gsc,0,1,NO,NO,12
11/20/14,Gsc,0,1,NO,NO,12
11/21/14,Gsc,1,1,NO,NO,12
11/22/14,Gsc,0,1,NO,NO,12
11/23/14,Gsc,0,1,NO,NO,12
11/24/14,Gsc,0,0,NO,NO,12
11/25/14,Gsc,0,1,NO,NO,12
11/26/14,Gsc,0,1,NO,NO,12
11/27/14,Gsc,0,1,NO,NO,12
11/28/14,Gsc,0,1,NO,NO,12
11/29/14,Gsc,0,1,NO,NO,12
11/30/14,Gsc,0,0,NO,NO,12
12/1/14,Gsc,0,1,NO,NO,12
12/2/14,Gsc,0,1,NO,NO,12
12/3/14,Gsc,0,1,NO,NO,12
12/4/14,Gsc,0,1,NO,NO,12
12/5/14,Gsc,0,1,NO,NO,12
12/6/14,Gsc,0,1,NO,NO,12
12/7/14,Gsc,0,1,NO,NO,12
12/8/14,Gsc,0,1,NO,NO,12
12/9/14,Gsc,1,1,NO,NO,12
12/10/14,Gsc,0,1,NO,NO,12
12/11/14,Gsc,0,1,NO,NO,12
12/12/14,Gsc,0,0,NO,NO,12
12/13/14,Gsc,1,1,NO,NO,12
12/14/14,Gsc,0,1,NO,NO,12
12/15/14,Gsc,0,1,NO,NO,12
12/16/14,Gsc,0,1,NO,NO,12
12/17/14,Gsc,0,1,NO,NO,12
12/18/14,Gsc,0,1,NO,NO,12
12/19/14,Gsc,0,1,NO,NO,12
12/20/14,Gsc,0,1,NO,NO,12
12/21/14,Gsc,1,1,NO,NO,12
12/22/14,Gsc,0,1,NO,NO,12
12/23/14,Gsc,0,1,NO,NO,12
12/24/14,Gsc,0,1,NO,NO,12
12/25/14,Gsc,0,1,NO,NO,12
12/26/14,Gsc,ND,ND,NO,NO,12
12/27/14,Gsc,0,1,NO,NO,12
12/28/14,Gsc,0,1,NO,NO,12
12/29/14,Gsc,0,1,NO,NO,12
12/30/14,Gsc,0,1,NO,NO,12
12/31/14,Gsc,0,1,NO,NO,12
1/1/06,Twn,1,3,NO,NO,8
1/2/06,Twn,1,6,NO,NO,8
1/3/06,Twn,0,5,NO,NO,8
1/4/06,Twn,0,2,NO,NO,8
1/5/06,Twn,4,2,NO,NO,8
1/6/06,Twn,3,2,NO,NO,8
1/7/06,Twn,1,3,NO,NO,8
1/8/06,Twn,2,3,NO,NO,8
1/9/06,Twn,0,2,NO,NO,8
1/10/06,Twn,1,3,NO,NO,8
1/11/06,Twn,0,4,NO,NO,8
1/12/06,Twn,1,2,NO,NO,8
1/13/06,Twn,1,2,NO,NO,8
1/14/06,Twn,0,4,NO,NO,8
1/15/06,Twn,1,2,NO,NO,8
1/16/06,Twn,0,3,NO,NO,8
1/17/06,Twn,0,3,NO,NO,8
1/18/06,Twn,2,3,NO,NO,8
1/19/06,Twn,0,2,NO,NO,8
1/20/06,Twn,2,2,NO,NO,8
1/21/06,Twn,3,4,NO,NO,8
1/22/06,Twn,1,3,NO,NO,8
1/23/06,Twn,0,2,NO,NO,8
1/24/06,Twn,0,1,NO,NO,8
1/25/06,Twn,1,4,NO,NO,8
1/26/06,Twn,0,1,NO,NO,8
1/27/06,Twn,2,3,NO,NO,8
1/28/06,Twn,1,2,NO,NO,8
1/29/06,Twn,0,2,NO,NO,8
1/30/06,Twn,0,3,NO,NO,8
1/31/06,Twn,0,2,NO,NO,8
2/1/06,Twn,0,2,NO,NO,8
2/2/06,Twn,0,2,NO,NO,8
2/3/06,Twn,ND,ND,NO,NO,8
2/4/06,Twn,0,2,NO,NO,8
2/5/06,Twn,2,1,NO,NO,8
2/6/06,Twn,0,2,NO,NO,8
2/7/06,Twn,0,2,NO,NO,8
2/8/06,Twn,1,2,NO,NO,8
2/9/06,Twn,1,2,NO,NO,8
2/10/06,Twn,ND,ND,NO,NO,8
2/11/06,Twn,0,2,NO,NO,8
2/12/06,Twn,ND,ND,NO,NO,8
2/13/06,Twn,ND,ND,NO,NO,8
2/14/06,Twn,0,1,NO,NO,8
2/15/06,Twn,0,2,NO,NO,8
2/16/06,Twn,1,3,NO,NO,8
2/17/06,Twn,ND,ND,NO,NO,8
2/18/06,Twn,0,2,NO,NO,8
2/19/06,Twn,0,3,NO,NO,8
2/20/06,Twn,ND,ND,NO,NO,8
2/21/06,Twn,0,1,NO,NO,8
2/22/06,Twn,0,3,NO,NO,8
2/23/06,Twn,1,1,NO,NO,8
2/24/06,Twn,0,1,NO,NO,8
2/25/06,Twn,0,3,NO,NO,8
2/26/06,Twn,0,2,NO,NO,8
2/27/06,Twn,1,3,NO,NO,8
2/28/06,Twn,0,3,NO,NO,8
3/1/06,Twn,0,3,NO,NO,8
3/2/06,Twn,0,3,NO,NO,8
3/3/06,Twn,0,2,NO,NO,8
3/4/06,Twn,0,4,NO,NO,8
3/5/06,Twn,0,2,NO,NO,8
3/6/06,Twn,0,2,NO,NO,8
3/7/06,Twn,0,1,NO,NO,8
3/8/06,Twn,0,3,NO,NO,8
3/9/06,Twn,0,2,NO,NO,8
3/10/06,Twn,0,5,NO,NO,8
3/11/06,Twn,0,2,NO,NO,8
3/12/06,Twn,0,3,NO,NO,8
3/13/06,Twn,0,2,NO,NO,8
3/14/06,Twn,0,2,NO,NO,8
3/15/06,Twn,1,2,NO,NO,8
3/16/06,Twn,1,3,NO,NO,8
3/17/06,Twn,0,3,NO,NO,8
3/18/06,Twn,0,4,NO,NO,8
3/19/06,Twn,1,3,NO,NO,8
3/20/06,Twn,0,2,NO,NO,8
3/21/06,Twn,1,3,NO,NO,8
3/22/06,Twn,1,4,NO,NO,8
3/23/06,Twn,0,4,NO,NO,8
3/24/06,Twn,ND,ND,NO,NO,8
3/25/06,Twn,1,5,NO,NO,8
3/26/06,Twn,0,2,NO,NO,8
3/27/06,Twn,0,3,NO,NO,8
3/28/06,Twn,1,5,NO,NO,8
3/29/06,Twn,0,7,NO,NO,8
3/30/06,Twn,1,4,NO,NO,8
3/31/06,Twn,0,4,NO,NO,8
4/1/06,Twn,0,1,NO,NO,8
4/2/06,Twn,0,1,NO,NO,8
4/3/06,Twn,0,4,NO,NO,8
4/4/06,Twn,1,3,NO,NO,8
4/5/06,Twn,1,3,NO,NO,8
4/6/06,Twn,0,3,NO,NO,8
4/7/06,Twn,0,3,NO,NO,8
4/8/06,Twn,0,4,NO,NO,8
4/9/06,Twn,0,1,NO,NO,8
4/10/06,Twn,0,1,NO,NO,8
4/11/06,Twn,1,2,NO,NO,8
4/12/06,Twn,0,2,NO,NO,8
4/13/06,Twn,2,1,NO,NO,8
4/14/06,Twn,0,1,NO,NO,8
4/15/06,Twn,0,3,NO,NO,8
4/16/06,Twn,0,2,NO,NO,8
4/17/06,Twn,1,2,NO,NO,8
4/18/06,Twn,0,2,NO,NO,8
4/19/06,Twn,0,3,NO,NO,8
4/20/06,Twn,0,3,NO,NO,8
4/21/06,Twn,0,2,NO,NO,8
4/22/06,Twn,0,3,NO,NO,8
4/23/06,Twn,0,2,NO,NO,8
4/24/06,Twn,0,3,NO,NO,8
4/25/06,Twn,0,7,NO,NO,8
4/26/06,Twn,0,2,NO,NO,8
4/27/06,Twn,0,2,NO,NO,8
4/28/06,Twn,0,2,NO,NO,8
4/29/06,Twn,1,2,NO,NO,8
4/30/06,Twn,0,3,NO,NO,8
5/1/06,Twn,1,2,NO,NO,8
5/2/06,Twn,1,5,NO,NO,8
5/3/06,Twn,0,3,NO,NO,8
5/4/06,Twn,0,2,NO,NO,8
5/5/06,Twn,0,2,NO,NO,8
5/6/06,Twn,0,3,NO,NO,8
5/7/06,Twn,0,2,NO,NO,8
5/8/06,Twn,0,2,NO,NO,8
5/9/06,Twn,0,1,NO,NO,8
5/10/06,Twn,0,4,NO,NO,8
5/11/06,Twn,1,3,NO,NO,8
5/12/06,Twn,0,3,NO,NO,8
5/13/06,Twn,0,3,NO,NO,8
5/14/06,Twn,0,1,NO,NO,8
5/15/06,Twn,0,4,NO,NO,8
5/16/06,Twn,0,2,NO,NO,8
5/17/06,Twn,0,2,NO,NO,8
5/18/06,Twn,1,2,NO,NO,8
5/19/06,Twn,1,1,NO,NO,8
5/20/06,Twn,0,6,NO,NO,8
5/21/06,Twn,1,3,NO,NO,8
5/22/06,Twn,0,1,NO,NO,8
5/23/06,Twn,0,2,NO,NO,8
5/24/06,Twn,0,4,NO,NO,8
5/25/06,Twn,1,4,NO,NO,8
5/26/06,Twn,0,4,NO,NO,8
5/27/06,Twn,0,2,NO,NO,8
5/28/06,Twn,1,5,NO,NO,8
5/29/06,Twn,0,6,NO,NO,8
5/30/06,Twn,1,3,NO,NO,8
5/31/06,Twn,0,3,NO,NO,8
6/1/06,Twn,0,3,YES,NO,8
6/2/06,Twn,0,4,YES,NO,8
6/3/06,Twn,0,2,YES,NO,8
6/4/06,Twn,0,3,YES,NO,8
6/5/06,Twn,0,2,YES,NO,8
6/6/06,Twn,0,2,YES,NO,8
6/7/06,Twn,0,3,YES,NO,8
6/8/06,Twn,0,2,YES,NO,8
6/9/06,Twn,0,4,YES,NO,8
6/10/06,Twn,0,3,YES,NO,8
6/11/06,Twn,0,3,YES,NO,8
6/12/06,Twn,0,3,YES,NO,8
6/13/06,Twn,0,3,YES,NO,8
6/14/06,Twn,0,3,YES,NO,8
6/15/06,Twn,0,4,YES,NO,8
6/16/06,Twn,0,3,YES,NO,8
6/17/06,Twn,0,2,YES,NO,8
6/18/06,Twn,1,4,YES,NO,8
6/19/06,Twn,0,3,YES,NO,8
6/20/06,Twn,0,5,YES,NO,8
6/21/06,Twn,0,3,YES,NO,8
6/22/06,Twn,1,3,YES,NO,8
6/23/06,Twn,0,5,YES,NO,8
6/24/06,Twn,0,2,YES,NO,8
6/25/06,Twn,0,4,YES,NO,8
6/26/06,Twn,0,4,YES,NO,8
6/27/06,Twn,0,5,YES,NO,8
6/28/06,Twn,0,4,YES,NO,8
6/29/06,Twn,0,2,YES,NO,8
6/30/06,Twn,0,3,YES,NO,8
7/1/06,Twn,0,2,YES,NO,8
7/2/06,Twn,0,3,YES,NO,8
7/3/06,Twn,0,4,YES,NO,8
7/4/06,Twn,0,5,YES,NO,8
7/5/06,Twn,0,4,YES,NO,8
7/6/06,Twn,0,4,YES,NO,8
7/7/06,Twn,0,4,YES,NO,8
7/8/06,Twn,0,2,YES,NO,8
7/9/06,Twn,0,4,YES,NO,8
7/10/06,Twn,1,4,YES,NO,8
7/11/06,Twn,0,5,YES,NO,8
7/12/06,Twn,0,4,YES,NO,8
7/13/06,Twn,1,3,YES,NO,8
7/14/06,Twn,0,3,YES,YES,8
7/15/06,Twn,1,2,YES,YES,8
7/16/06,Twn,0,4,YES,YES,8
7/17/06,Twn,1,4,YES,YES,8
7/18/06,Twn,0,1,YES,YES,8
7/19/06,Twn,0,2,YES,YES,8
7/20/06,Twn,1,5,YES,YES,8
7/21/06,Twn,1,3,YES,YES,8
